Year,Economy,Economy Label,Partner,Partner Label,Flow,Flow Label,Absolute value,Absolute value Footnote,Concentration Index,Concentration Index Footnote,Diversification Index,Diversification Index Footnote
1995,308,"Grenada",0000,"World",02,"Exports",27,,0.241338,"Estimated",0.654511,"Estimated"
1995,3101,"AMU (Arab Maghreb Union)",0000,"World",01,"Imports",254,,0.055471,,0.347462,
1995,3101,"AMU (Arab Maghreb Union)",0000,"World",02,"Exports",227,,0.36771,,0.732868,
1995,3102,"COMESA (Common Market for Eastern and Southern Africa)",0000,"World",01,"Imports",259,,0.043019,,0.32446,
1995,3102,"COMESA (Common Market for Eastern and Southern Africa)",0000,"World",02,"Exports",253,,0.271946,,0.652629,
1995,3103,"ECCAS (Economic Community of Central African States)",0000,"World",01,"Imports",240,,0.063331,,0.429075,
1995,3103,"ECCAS (Economic Community of Central African States)",0000,"World",02,"Exports",194,,0.6016,,0.840684,
1995,3104,"ECOWAS (Economic Community of West African States)",0000,"World",01,"Imports",248,,0.067711,,0.391232,
1995,3104,"ECOWAS (Economic Community of West African States)",0000,"World",02,"Exports",240,,0.467088,,0.797733,
1995,3105,"MRU (Mano River Union)",0000,"World",01,"Imports",230,,0.156262,,0.490905,
1995,3105,"MRU (Mano River Union)",0000,"World",02,"Exports",184,,0.273418,,0.818794,
1995,3106,"SADC (Southern African Development Community)",0000,"World",01,"Imports",259,,0.08304,,0.246834,
1995,3106,"SADC (Southern African Development Community)",0000,"World",02,"Exports",259,,0.121384,,0.508575,
1995,3107,"CEMAC (Economic and Monetary Community of Central Africa)",0000,"World",01,"Imports",231,,0.063927,,0.442656,
1995,3107,"CEMAC (Economic and Monetary Community of Central Africa)",0000,"World",02,"Exports",167,,0.580384,,0.84068,
1995,3108,"WAEMU (West African Economic and Monetary Union)",0000,"World",01,"Imports",238,,0.10195,,0.449938,
1995,3108,"WAEMU (West African Economic and Monetary Union)",0000,"World",02,"Exports",211,,0.235038,,0.778444,
1995,3109,"CEPGL (Economic Community of the Great Lakes Countries)",0000,"World",01,"Imports",223,,0.093238,,0.459135,
1995,3109,"CEPGL (Economic Community of the Great Lakes Countries)",0000,"World",02,"Exports",86,,0.483664,,0.832462,
1995,3110,"EAC (East African Community)",0000,"World",01,"Imports",248,,0.06078,,0.364006,
1995,3110,"EAC (East African Community)",0000,"World",02,"Exports",221,,0.274362,,0.741462,
1995,3111,"SACU (Southern African Customs Union)",0000,"World",01,"Imports",259,,0.108226,,0.265793,
1995,3111,"SACU (Southern African Customs Union)",0000,"World",02,"Exports",256,,0.1241,,0.517142,
1995,3112,"CEN-SAD (Community of Sahel-Saharan States)",0000,"World",01,"Imports",258,,0.050834,,0.32401,
1995,3112,"CEN-SAD (Community of Sahel-Saharan States)",0000,"World",02,"Exports",253,,0.383126,,0.694486,
1995,3113,"IGAD (Intergovernmental Authority on Development)",0000,"World",01,"Imports",246,,0.067004,,0.394148,
1995,3113,"IGAD (Intergovernmental Authority on Development)",0000,"World",02,"Exports",222,,0.248083,,0.755139,
1995,3114,"United Nations member States",0000,"World",01,"Imports",261,,0.052698,,0.017909,
1995,3114,"United Nations member States",0000,"World",02,"Exports",261,,0.053581,,0.026172,
1995,320,"Guatemala",0000,"World",01,"Imports",228,,0.087137,,0.378566,
1995,320,"Guatemala",0000,"World",02,"Exports",176,,0.252086,"Estimated",0.720236,"Estimated"
1995,3201,"CAN (Andean Community)",0000,"World",01,"Imports",251,,0.055447,,0.293453,
1995,3201,"CAN (Andean Community)",0000,"World",02,"Exports",237,,0.189804,,0.667561,
1995,3202,"CACM (Central American Common Market)",0000,"World",01,"Imports",246,,0.058456,,0.335671,
1995,3202,"CACM (Central American Common Market)",0000,"World",02,"Exports",233,,0.238398,,0.69789,
1995,3203,"CARICOM (Caribbean Community)",0000,"World",01,"Imports",249,,0.071563,,0.352325,
1995,3203,"CARICOM (Caribbean Community)",0000,"World",02,"Exports",215,,0.2086,,0.696045,
1995,3204,"FTAA (Free Trade Area of the Americas)",0000,"World",01,"Imports",261,,0.079389,,0.139937,
1995,3204,"FTAA (Free Trade Area of the Americas)",0000,"World",02,"Exports",259,,0.062016,,0.186391,
1995,3205,"LAIA (Latin American Integration Association)",0000,"World",01,"Imports",258,,0.049515,,0.210416,
1995,3205,"LAIA (Latin American Integration Association)",0000,"World",02,"Exports",258,,0.090827,,0.358894,
1995,3206,"NAFTA (North American Free Trade Agreement)",0000,"World",01,"Imports",259,,0.087391,,0.175564,
1995,3206,"NAFTA (North American Free Trade Agreement)",0000,"World",02,"Exports",259,,0.071694,,0.214049,
1995,3207,"OECS (Organisation of Eastern Caribbean States)",0000,"World",01,"Imports",212,,0.105079,,0.44613,
1995,3207,"OECS (Organisation of Eastern Caribbean States)",0000,"World",02,"Exports",128,,0.273435,,0.633409,
1995,3208,"MERCOSUR (Southern Common Market)",0000,"World",01,"Imports",258,,0.055596,,0.235669,
1995,3208,"MERCOSUR (Southern Common Market)",0000,"World",02,"Exports",255,,0.11369,,0.488532,
1995,3209,"ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty)",0000,"World",01,"Imports",254,,0.045057,,0.281213,
1995,3209,"ALBA-TCP (Bolivarian Alliance for the Peoples of Our America - Peoples' Trade Treaty)",0000,"World",02,"Exports",241,,0.438938,,0.73381,
1995,3210,"UNASUR (Union of South American Nations)",0000,"World",01,"Imports",251,,0.046985,,0.279291,
1995,3210,"UNASUR (Union of South American Nations)",0000,"World",02,"Exports",244,,0.400719,,0.693564,
1995,3211,"ACS (Association of Caribbean States)",0000,"World",01,"Imports",259,,0.05522,,0.238128,
1995,3211,"ACS (Association of Caribbean States)",0000,"World",02,"Exports",256,,0.134244,,0.379148,
1995,324,"Guinea",0000,"World",01,"Imports",189,,0.13742,"Estimated",0.502836,"Estimated"
1995,324,"Guinea",0000,"World",02,"Exports",46,,0.700656,"Estimated",0.854479,"Estimated"
1995,328,"Guyana",0000,"World",01,"Imports",177,,0.098742,"Estimated",0.463461,"Estimated"
1995,328,"Guyana",0000,"World",02,"Exports",58,,0.371028,"Estimated",0.772769,"Estimated"
1995,3301,"ASEAN (Association of Southeast Asian Nations)",0000,"World",01,"Imports",259,,0.107278,,0.26065,
1995,3301,"ASEAN (Association of Southeast Asian Nations)",0000,"World",02,"Exports",256,,0.124939,,0.392917,
1995,3302,"APTA (Asia-Pacific Trade Agreement)",0000,"World",01,"Imports",261,,0.060879,,0.31475,
1995,3302,"APTA (Asia-Pacific Trade Agreement)",0000,"World",02,"Exports",259,,0.069441,,0.379035,
1995,3303,"GCC (The Cooperation Council for the Arab States of the Gulf)",0000,"World",01,"Imports",257,,0.05409,,0.31614,
1995,3303,"GCC (The Cooperation Council for the Arab States of the Gulf)",0000,"World",02,"Exports",251,,0.613695,,0.762921,
1995,3304,"SAARC (South Asian Association for Regional Cooperation)",0000,"World",01,"Imports",257,,0.072137,,0.382556,
1995,3304,"SAARC (South Asian Association for Regional Cooperation)",0000,"World",02,"Exports",249,,0.126693,,0.639048,
1995,3305,"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",0000,"World",01,"Imports",260,,0.069204,,0.196064,
1995,3305,"ASEAN (Association of Southeast Asian Nations) plus China, Japan and Republic of Korea",0000,"World",02,"Exports",259,,0.09234,,0.243896,
1995,3306,"ECO (Economic Cooperation Organization)",0000,"World",01,"Imports",257,,0.051246,,0.336111,
1995,3306,"ECO (Economic Cooperation Organization)",0000,"World",02,"Exports",254,,0.213621,,0.611886,
1995,3307,"African Union",0000,"World",01,"Imports",260,,0.053678,,0.259168,
1995,3307,"African Union",0000,"World",02,"Exports",259,,0.251218,,0.58824,
1995,3310,"ADB (African Development Bank), developing member countries",0000,"World",01,"Imports",261,,0.063298,,0.274391,
1995,3310,"ADB (African Development Bank), developing member countries",0000,"World",02,"Exports",260,,0.060745,,0.368831,
1995,3311,"ADB: Group A",0000,"World",01,"Imports",247,,0.080429,,0.463514,
1995,3311,"ADB: Group A",0000,"World",02,"Exports",229,,0.17622,,0.747912,
1995,3312,"ADB: Group B",0000,"World",01,"Imports",256,,0.071358,,0.375024,
1995,3312,"ADB: Group B",0000,"World",02,"Exports",253,,0.113674,,0.617907,
1995,3313,"ADB: Group C",0000,"World",01,"Imports",261,,0.069982,,0.289275,
1995,3313,"ADB: Group C",0000,"World",02,"Exports",260,,0.06599,,0.365657,
1995,332,"Haiti",0000,"World",01,"Imports",192,,0.107892,"Estimated",0.478289,"Estimated"
1995,332,"Haiti",0000,"World",02,"Exports",50,,0.203318,"Estimated",0.605647,"Estimated"
1995,3320,"ECA (Economic Commission for Africa)",0000,"World",01,"Imports",260,,0.053548,,0.259986,
1995,3320,"ECA (Economic Commission for Africa)",0000,"World",02,"Exports",259,,0.249777,,0.588041,
1995,3321,"ECA: North Africa",0000,"World",01,"Imports",257,,0.051116,,0.336457,
1995,3321,"ECA: North Africa",0000,"World",02,"Exports",243,,0.353358,,0.709124,
1995,3322,"ECA: East Africa",0000,"World",01,"Imports",250,,0.06244,,0.368128,
1995,3322,"ECA: East Africa",0000,"World",02,"Exports",228,,0.258634,,0.738479,
1995,3323,"ECA: Central Africa",0000,"World",01,"Imports",236,,0.062716,,0.423059,
1995,3323,"ECA: Central Africa",0000,"World",02,"Exports",181,,0.48158,,0.83073,
1995,3324,"ECA: Southern Africa",0000,"World",01,"Imports",259,,0.088316,,0.249468,
1995,3324,"ECA: Southern Africa",0000,"World",02,"Exports",259,,0.117522,,0.499983,
1995,3325,"ECA: West Africa",0000,"World",01,"Imports",248,,0.067711,,0.391232,
1995,3325,"ECA: West Africa",0000,"World",02,"Exports",240,,0.467088,,0.797733,
1995,3330,"ECLAC (Economic Commission for Latin America and the Caribbean)",0000,"World",01,"Imports",259,,0.047816,,0.197532,
1995,3330,"ECLAC (Economic Commission for Latin America and the Caribbean)",0000,"World",02,"Exports",259,,0.086762,,0.360533,
1995,3331,"ECLAC: Caribbean",0000,"World",01,"Imports",249,,0.091388,,0.350661,
1995,3331,"ECLAC: Caribbean",0000,"World",02,"Exports",227,,0.322144,,0.71447,
1995,3332,"ECLAC: Latin America",0000,"World",01,"Imports",258,,0.047869,,0.203279,
1995,3332,"ECLAC: Latin America",0000,"World",02,"Exports",258,,0.086848,,0.355322,
1995,3340,"ESCAP (Economic and Social Commission for Asia and the Pacific)",0000,"World",01,"Imports",261,,0.056695,,0.145419,
1995,3340,"ESCAP (Economic and Social Commission for Asia and the Pacific)",0000,"World",02,"Exports",260,,0.070935,,0.207896,
1995,3341,"ESCAP: Africa",0000,"World",01,"Imports",260,,0.053674,,0.259154,
1995,3341,"ESCAP: Africa",0000,"World",02,"Exports",259,,0.251206,,0.588238,
1995,3342,"ESCAP: Latin America",0000,"World",01,"Imports",259,,0.047813,,0.197533,
1995,3342,"ESCAP: Latin America",0000,"World",02,"Exports",259,,0.08675,,0.360559,
1995,3343,"ESCAP: Europe",0000,"World",01,"Imports",260,,0.047663,,0.08963,
1995,3343,"ESCAP: Europe",0000,"World",02,"Exports",260,,0.047349,,0.150473,
1995,3344,"ESCAP: East and North-East Asia (ENEA)",0000,"World",01,"Imports",260,,0.054151,,0.208042,
1995,3344,"ESCAP: East and North-East Asia (ENEA)",0000,"World",02,"Exports",258,,0.083153,,0.287227,
1995,3345,"ESCAP: North and Central Asia",0000,"World",01,"Imports",259,,0.178266,,0.434683,
1995,3345,"ESCAP: North and Central Asia",0000,"World",02,"Exports",256,,0.229435,,0.658639,
1995,3346,"ESCAP: South and South-West Asia",0000,"World",01,"Imports",257,,0.057997,,0.337773,
1995,3346,"ESCAP: South and South-West Asia",0000,"World",02,"Exports",256,,0.148797,,0.579664,
1995,3347,"ESCAP: Pacific",0000,"World",01,"Imports",256,,0.062139,,0.210373,
1995,3347,"ESCAP: Pacific",0000,"World",02,"Exports",258,,0.096597,,0.536754,
1995,3348,"ESCAP: Pacific island developing economies (PIDE)",0000,"World",01,"Imports",260,,0.051527,,0.183701,
1995,3348,"ESCAP: Pacific island developing economies (PIDE)",0000,"World",02,"Exports",258,,0.076634,,0.242636,
1995,3349,"ESCAP: Other area",0000,"World",01,"Imports",257,,0.048375,,0.260827,
1995,3349,"ESCAP: Other area",0000,"World",02,"Exports",255,,0.505377,,0.67173,
1995,3350,"ESCAP: East and North-East Asia, incl. the Russian Federation",0000,"World",01,"Imports",260,,0.051527,,0.183701,
1995,3350,"ESCAP: East and North-East Asia, incl. the Russian Federation",0000,"World",02,"Exports",258,,0.076634,,0.242636,
1995,3355,"UNECE (Economic Commission for Europe)",0000,"World",01,"Imports",260,,0.057696,,0.073164,
1995,3355,"UNECE (Economic Commission for Europe)",0000,"World",02,"Exports",260,,0.0496,,0.123289,
1995,3360,"UNECE: Eastern Europe, Caucasus and Central Asia",0000,"World",01,"Imports",259,,0.167513,,0.427376,
1995,3360,"UNECE: Eastern Europe, Caucasus and Central Asia",0000,"World",02,"Exports",257,,0.198509,,0.617732,
1995,3361,"UNECE: West Balkans",0000,"World",01,"Imports",254,,0.05777,,0.281544,
1995,3361,"UNECE: West Balkans",0000,"World",02,"Exports",248,,0.075005,,0.503427,
1995,3370,"ESCWA (Economic and Social Commission for Western Asia)",0000,"World",01,"Imports",259,,0.042076,,0.270509,
1995,3370,"ESCWA (Economic and Social Commission for Western Asia)",0000,"World",02,"Exports",255,,0.54476,,0.703958,
1995,3371,"ESCWA: Arab countries",0000,"World",01,"Imports",259,,0.041129,,0.278494,
1995,3371,"ESCWA: Arab countries",0000,"World",02,"Exports",256,,0.536113,,0.709017,
1995,340,"Honduras",0000,"World",01,"Imports",225,,0.075627,"Estimated",0.455663,"Estimated"
1995,340,"Honduras",0000,"World",02,"Exports",161,,0.281675,"Estimated",0.77673,"Estimated"
1995,3401,"EFTA (European Free Trade Association)",0000,"World",01,"Imports",257,,0.047813,,0.227001,
1995,3401,"EFTA (European Free Trade Association)",0000,"World",02,"Exports",253,,0.111247,,0.434346,
1995,3402,"EU25 (European Union 2004 … 2007)",0000,"World",01,"Imports",259,,0.048638,,0.090953,
1995,3402,"EU25 (European Union 2004 … 2007)",0000,"World",02,"Exports",260,,0.050307,,0.160807,
1995,3404,"EU15 (European Union 1995 … 2004)",0000,"World",01,"Imports",259,,0.049653,,0.094255,
1995,3404,"EU15 (European Union 1995 … 2004)",0000,"World",02,"Exports",260,,0.051804,,0.164842,
1995,3406,"Euro area",0000,"World",01,"Imports",259,,0.049082,,0.099233,
1995,3406,"Euro area",0000,"World",02,"Exports",260,,0.052103,,0.1767,
1995,3408,"EU27 (European Union 2007 … 2013)",0000,"World",01,"Imports",260,,0.048556,,0.089334,
1995,3408,"EU27 (European Union 2007 … 2013)",0000,"World",02,"Exports",260,,0.05001,,0.159392,
1995,3410,"EU28 (European Union 2013 … 2020)",0000,"World",01,"Imports",260,,0.04855,,0.089217,
1995,3410,"EU28 (European Union 2013 … 2020)",0000,"World",02,"Exports",260,,0.049903,,0.158806,
1995,3412,"European Union (2020 …)",0000,"World",01,"Imports",260,,0.047846,,0.094414,
1995,3412,"European Union (2020 …)",0000,"World",02,"Exports",260,,0.050557,,0.171905,
1995,344,"China, Hong Kong SAR",0000,"World",01,"Imports",253,,0.075127,,0.360637,
1995,344,"China, Hong Kong SAR",0000,"World",02,"Exports",247,,0.092554,,0.449424,
1995,348,"Hungary",0000,"World",01,"Imports",244,,0.051229,,0.267603,
1995,348,"Hungary",0000,"World",02,"Exports",228,,0.057629,,0.412333,
1995,3501,"MSG (Melanesian Spearhead Group)",0000,"World",01,"Imports",219,,0.099769,,0.422819,
1995,3501,"MSG (Melanesian Spearhead Group)",0000,"World",02,"Exports",108,,0.297369,,0.832357,
1995,352,"Iceland",0000,"World",01,"Imports",221,,0.067367,,0.329305,
1995,352,"Iceland",0000,"World",02,"Exports",85,,0.397385,,0.775284,
1995,356,"India",0000,"World",01,"Imports",250,,0.10486,"Estimated",0.436901,"Estimated"
1995,356,"India",0000,"World",02,"Exports",241,,0.137775,,0.58066,
1995,3601,"Northern America and Europe",0000,"World",01,"Imports",260,,0.058448,,0.076951,
1995,3601,"Northern America and Europe",0000,"World",02,"Exports",260,,0.050501,,0.127858,
1995,3602,"Central and Southern Asia",0000,"World",01,"Imports",259,,0.054592,,0.331751,
1995,3602,"Central and Southern Asia",0000,"World",02,"Exports",258,,0.172109,,0.582377,
1995,3603,"Eastern and South-Eastern Asia",0000,"World",01,"Imports",260,,0.066556,,0.180469,
1995,3603,"Eastern and South-Eastern Asia",0000,"World",02,"Exports",259,,0.084791,,0.266176,
1995,3604,"Western Asia and Northern Africa",0000,"World",01,"Imports",259,,0.039287,,0.230102,
1995,3604,"Western Asia and Northern Africa",0000,"World",02,"Exports",258,,0.408655,,0.612336,
1995,364,"Iran (Islamic Republic of)",0000,"World",01,"Imports",215,,0.0788,"Estimated",0.464423,"Estimated"
1995,364,"Iran (Islamic Republic of)",0000,"World",02,"Exports",217,,0.721929,"Estimated",0.823847,"Estimated"
1995,368,"Iraq",0000,"World",01,"Imports",88,,0.366612,"Estimated",0.742056,"Estimated"
1995,368,"Iraq",0000,"World",02,"Exports",29,,0.721811,"Estimated",0.717563,"Estimated"
1995,372,"Ireland",0000,"World",01,"Imports",255,,0.101319,"Estimated",0.291319,"Estimated"
1995,372,"Ireland",0000,"World",02,"Exports",239,,0.168939,,0.554596,
1995,376,"Israel",0000,"World",01,"Imports",248,,0.087196,"Estimated",0.264388,"Estimated"
1995,376,"Israel",0000,"World",02,"Exports",220,,0.273192,,0.553258,
1995,380,"Italy",0000,"World",01,"Imports",256,,0.058221,,0.195601,
1995,380,"Italy",0000,"World",02,"Exports",256,,0.055035,,0.351827,
1995,384,"Côte d'Ivoire",0000,"World",01,"Imports",219,,0.185423,,0.488777,
1995,384,"Côte d'Ivoire",0000,"World",02,"Exports",163,,0.333647,"Estimated",0.810948,"Estimated"
1995,388,"Jamaica",0000,"World",01,"Imports",217,,0.096787,,0.391873,
1995,388,"Jamaica",0000,"World",02,"Exports",107,,0.475475,,0.771479,
1995,3901,"APEC (Asia-Pacific Economic Cooperation)",0000,"World",01,"Imports",261,,0.066639,,0.085979,
1995,3901,"APEC (Asia-Pacific Economic Cooperation)",0000,"World",02,"Exports",260,,0.067542,,0.137521,
1995,3903,"CIS (Commonwealth of Independent States)",0000,"World",01,"Imports",259,,0.201792,,0.439179,
1995,3903,"CIS (Commonwealth of Independent States)",0000,"World",02,"Exports",257,,0.227811,,0.644612,
1995,3905,"OECD (Organisation for Economic Cooperation and Development)",0000,"World",01,"Imports",260,,0.056299,,0.059724,
1995,3905,"OECD (Organisation for Economic Cooperation and Development)",0000,"World",02,"Exports",260,,0.055555,,0.104306,
1995,3906,"OPEC (Organization of the Petroleum Exporting Countries)",0000,"World",01,"Imports",260,,0.040935,,0.278419,
1995,3906,"OPEC (Organization of the Petroleum Exporting Countries)",0000,"World",02,"Exports",256,,0.635526,,0.770334,
1995,3907,"ACP (African, Caribbean and Pacific Group of States)",0000,"World",01,"Imports",260,,0.062083,,0.261908,
1995,3907,"ACP (African, Caribbean and Pacific Group of States)",0000,"World",02,"Exports",261,,0.184399,,0.576154,
